%FE,emulsion_temp,emulsion_pr,rod_quench_cw_exit,casting_wheel_rpm,rod_quench_cw_entry,rm_motor_cooling_water_pressure ,rolling_mill_amp,cool_water_flow,cooling_water_pressure,cooling_water_temp,rolling_mill_rpm,Grade_encoded,UTS,elongation,Conductivity,Grade
0.13,60.22618103,2.141313553,14.58874791,2.002276659,200.4228116,1.76125145,317.4169922,113.3892212,4.040806669492527,36.609554575433954,812.8628527946479,2,9.2,14.3,62.0,WE10
0.13,60.38839722,2.165489197,14.55098238,2.000665188,200.0031946,1.776460648,273.8989258,113.4291382,3.364531990734295,39.50579745837057,861.0988821861796,2,10.0,16.5,62.0,WE10
0.14,60.36090088,2.156869888,14.55718127,1.996234179,200.7869883,1.748510361,326.3476563,113.4622192,3.5426295103793217,42.21,852.2513049041969,2,9.2,19.0,62.0,WE10
0.14,60.36268616,2.136863708,14.59240366,2.005499363,200.4655363,1.757938385,289.4897461,113.4337769,4.170943741095369,40.70602433820375,719.1807959088993,2,10.3,14.9,62.0,WE10
0.15,60.11680603,2.166452408,14.562649,1.910833716,200.2641201,1.761577606,287.6733398,113.4526367,4.243403613677978,36.57210637757123,776.6603111243094,2,9.8,16.3,61.8,WE10
0.15,60.12062073,2.147340775,14.5779078,1.913854957,201.0555432,1.75941658,319.7631836,113.4873657,3.298615249309307,35.10236171005034,822.3914587519628,2,9.7,16.0,61.8,WE10
0.15,59.89196777,2.145584106,14.55514676,1.91204226,199.8607792,1.756011963,291.2304688,113.4846191,3.2089547216676757,40.40813621850655,828.6484083607215,2,10.1,18.0,61.7,WE10
0.15,59.85115051,2.168457031,14.55981977,1.913653612,200.3434659,1.758131027,281.1645508,113.5151367,4.096717881388078,39.16601878058769,825.9513534671254,2,10.0,19.4,61.7,WE10
0.14,59.78486633,2.147071838,14.55187248,1.912847877,200.1807053,1.761463165,275.3369141,113.4784546,4.158532841272719,35.138924716566976,793.3599019614782,2,10.1,16.2,62.0,WE10
0.14,59.78486633,2.147071838,14.55187248,1.912847877,200.1807053,1.761463165,275.3369141,113.4784546,3.7797195530914234,35.6955125184895,838.9202577384523,2,9.7,18.5,62.0,WE10
0.14,59.78486633,2.147071838,14.55187248,1.912847877,200.1807053,1.761463165,275.3369141,113.4784546,4.086635941992627,38.19111529194848,727.3685102276261,2,9.9,16.9,61.9,WE10
0.15,59.78486633,2.147071838,14.55187248,1.912847877,200.1807053,1.761463165,275.3369141,113.4784546,3.820496807100096,37.07251178912543,881.2098064876615,2,9.7,16.7,61.8,WE10
0.14,59.72850037,2.136091232,14.57743097,1.909625292,200.7045908,1.75286293,300.1611328,113.5614624,4.17989306838189,37.53284813767318,749.1202049594946,2,9.9,14.7,61.9,WE10
0.15,59.59457397,2.169345856,14.52590073,1.910229445,199.8612878,1.76842308,304.3237305,113.4743042,3.3393216558742727,40.588689258327726,882.4358061273483,2,10.0,15.7,61.8,WE10
0.14,59.59268188,2.150114059,14.50434767,1.949304223,201.6506364,1.753780365,297.7392578,113.4412842,4.138960951926854,38.83368347318896,792.7763856072623,2,9.2,10.0,62.0,WE10
0.14,59.59268188,2.150114059,14.50434767,1.949304223,201.6506364,1.753780365,297.7392578,113.4412842,4.45,39.13386890023331,905.7479023997588,2,8.6,23.2,62.0,WE10
0.15,59.59268188,2.150114059,14.50434767,1.949304223,201.6506364,1.753780365,297.7392578,113.4412842,3.793676476690581,36.14541025759448,889.9600513715767,2,9.7,15.6,61.8,WE10
0.15,59.59268188,2.150114059,14.50434767,1.949304223,201.6506364,1.753780365,297.7392578,113.4412842,3.796508850144884,39.27815447952207,818.9532355398561,2,9.8,18.2,61.8,WE10
0.14,59.70559692,2.149427414,14.58922475,2.008520603,199.4920248,1.770263672,298.0419922,113.5403442,3.682401445588855,40.79331192179998,873.5321378751919,2,9.4,15.1,62.0,WE10
0.14,59.70559692,2.149427414,14.58922475,2.008520603,199.4920248,1.770263672,298.0419922,113.5403442,3.653702790533048,35.28397751752932,855.6772690798423,2,10.3,16.2,62.0,WE10
0.15,59.78044128,2.166662216,14.56649549,2.018188477,201.0713106,1.748186111,260.1245117,113.4386597,4.45,38.74676433263653,854.0455253958867,2,9.5,16.1,61.9,WE10
0.15,59.78044128,2.166662216,14.56649549,2.018188477,201.0713106,1.748186111,260.1245117,113.4386597,4.2172842401297705,39.56213392209936,820.0755570679872,2,9.7,19.0,61.9,WE10
0.14,59.94099426,2.175395966,14.58499679,2.012951612,200.4594327,1.756597519,331.5698242,113.4845581,4.280758134176857,37.68688686385343,814.42486944449,2,10.2,15.0,62.0,WE10
0.14,59.94099426,2.175395966,14.58499679,2.012951612,200.4594327,1.756597519,331.5698242,113.4845581,3.720153899779818,38.416727946552186,809.3235742347118,2,10.1,15.0,62.0,WE10
0.15,59.99595642,2.153846741,14.55918398,2.016577244,200.0006515,1.775604248,307.5024414,113.5026245,4.228025080193082,36.410392141325794,862.3188780397805,2,9.8,15.9,61.8,WE10
0.15,59.99595642,2.153846741,14.55918398,2.016577244,200.0006515,1.775604248,307.5024414,113.5026245,4.200730435646771,37.52405263959293,761.7872379760144,2,9.7,21.1,61.8,WE10
0.15,60.10731506,2.138025284,14.54510138,2.013153076,200.6588144,1.769504547,316.5087891,113.4177856,4.178062671620913,36.15775163367674,794.1782075835869,2,10.0,14.7,61.8,WE10
0.14,59.68852234,2.151422501,14.46775834,2.017987013,200.4665535,1.744256973,265.2709961,113.3724976,3.086558957908649,37.177963373140976,861.3521700639714,2,10.3,16.3,62.0,WE10
0.14,59.68852234,2.151422501,14.46775834,2.017987013,200.4665535,1.744256973,265.2709961,113.3724976,4.45,34.98296774373816,887.2242546262823,2,9.9,14.2,62.0,WE10
0.18,59.65414429,2.173269272,14.51397979,2.017584324,200.46045,1.769971848,338.9111328,113.6123657,4.053910486145731,42.21,824.3461969264531,2,10.3,16.3,61.7,WE10
0.18,59.65414429,2.173269272,14.51397979,2.017584324,200.46045,1.769971848,338.9111328,113.6123657,3.93616402661718,36.69809418266316,785.0022185727546,2,10.1,15.9,61.7,WE10
0.14,59.60301208,2.177154541,14.54605506,2.017785549,200.4980884,1.766731262,317.0385742,113.5991211,3.372680699192643,34.68262611823254,774.3138390983245,2,9.8,16.1,62.0,WE10
0.14,59.53453064,2.124986649,14.54169994,2.007714748,200.7925832,1.754114151,305.0805664,113.6620483,3.9548851758433567,37.849873733076095,819.2692738753449,2,10.1,13.4,62.0,WE10
0.14,60.00421143,2.157566071,14.52342117,2.003485203,200.7930918,1.76845932,310.7568359,113.5480957,4.45,39.28036897940565,867.9629423040285,2,10.2,14.9,62.0,WE10
0.14,60.00421143,2.157566071,14.52342117,2.003485203,200.7930918,1.76845932,310.7568359,113.5480957,3.7376609591023056,40.04062379406477,780.3598645625244,2,9.8,16.2,62.0,WE10
0.14,60.00421143,2.157566071,14.52342117,2.003485203,200.7930918,1.76845932,310.7568359,113.5480957,4.45,36.52520069124847,893.9596965424234,2,10.2,15.0,62.0,WE10
0.14,60.00421143,2.157566071,14.52342117,2.003485203,200.7930918,1.76845932,310.7568359,113.5480957,3.738350178833034,39.08849749866359,706.5182464301425,2,10.4,15.2,62.0,WE10
0.14,60.00421143,2.157566071,14.52342117,2.003485203,200.7930918,1.76845932,310.7568359,113.5480957,3.446406206950546,42.21,777.8684996588286,2,10.2,14.3,62.0,WE10
0.14,59.79107666,2.151895523,14.62562334,2.054846287,200.7218841,1.773172379,283.737793,114.1889648,3.808267837565465,37.23875010856664,875.888150441624,2,10.2,17.1,62.0,WE10
0.15,60.33995056,2.158536911,14.45758581,2.037121534,199.34198,1.724287033,272.0825195,113.296875,4.45,39.78654307579137,884.0229572235035,4,9.8,17.3,61.1,WE20
0.15,60.28170776,2.15353775,14.45208628,2.029669285,198.4137363,1.768426895,364.3408203,113.6481934,4.45,37.44292290305399,833.3335343874021,4,10.0,15.6,61.1,WE20
0.15,60.28170776,2.15353775,14.45208628,2.029669285,198.4137363,1.768426895,364.3408203,113.6481934,3.673160850233823,39.70798349067015,868.9840509261002,4,10.7,16.4,61.1,WE20
0.14,60.28170776,2.15353775,14.45208628,2.029669285,198.4137363,1.768426895,364.3408203,113.6481934,3.652925649791636,42.21,866.7323398740358,2,10.9,10.9,62.0,WE10
0.14,60.29634094,2.151411057,14.42544696,2.03289175,198.5749709,1.770900726,335.5053711,113.2592163,3.945200286364269,32.920431348376106,791.0814106014464,2,10.9,13.8,62.0,WE10
0.14,60.34280396,2.149665833,14.43307636,2.039135695,199.103434,1.774126053,286.9165039,113.2439575,4.156429190256705,35.26081009229296,904.9580100766452,2,10.8,12.6,62.0,WE10
0.15,60.40499878,2.148061752,14.41044247,2.039538622,198.0429474,1.77331543,303.3398438,113.2315063,3.572849624999724,37.29753745044203,895.2462866727908,4,9.7,15.4,61.1,WE20
0.15,60.40499878,2.148061752,14.41044247,2.039538622,198.0429474,1.77331543,303.3398438,113.2315063,3.993889289095898,42.21,766.0803139388952,4,10.3,12.7,61.1,WE20
0.14,60.40499878,2.148061752,14.41044247,2.039538622,198.0429474,1.77331543,303.3398438,113.2315063,3.839393706621276,38.514401246582,878.6917030850169,2,10.6,12.1,62.0,WE10
0.15,60.21382141,2.159631729,14.50189991,2.028460741,198.476806,1.762573242,252.5561523,113.2442017,3.518938773683805,40.23956751820289,786.7832741834427,4,9.6,16.1,61.1,WE20
0.14,60.19174194,2.148330688,14.41908913,2.032489061,198.095336,1.795965195,325.1367188,113.2872314,4.45,39.96873082853941,933.2867144281972,2,10.1,14.3,62.0,WE10
0.15,59.61695862,2.164699554,14.49992898,1.911840796,199.2722981,1.772169113,354.1992188,113.4694824,3.25816165985569,38.010810875491934,741.02930203552,4,10.5,14.3,61.2,WE20
0.15,59.4379425,2.176767349,14.52723587,1.918487549,199.1013995,1.780456543,309.3188477,113.5269775,3.767904675573117,38.3022617689881,782.2459094879127,4,10.4,12.9,61.2,WE20
0.14,60.02760315,2.15745163,14.5183349,1.912243605,199.8536584,1.76836586,289.5654297,113.5758057,4.256698871231418,41.31225713284995,851.8661684937962,2,10.0,15.8,62.0,WE10
0.15,60.4576416,2.177280426,14.48654574,1.913250685,198.930501,1.74505043,295.2416992,113.4469604,4.368897900140357,42.168667503091534,792.4460964288194,2,10.6,18.7,62.0,WE10
0.15,60.4576416,2.177280426,14.48654574,1.913250685,198.930501,1.74505043,295.2416992,113.4469604,4.007052545239144,38.18377840974705,824.8852148633933,4,10.2,12.0,61.2,WE20
0.15,60.32937622,2.151823044,14.53950649,1.915466309,198.6726273,1.763069153,296.0742188,113.414978,3.3871286313888245,39.64672400880647,734.1574340977124,2,9.6,17.3,62.0,WE10
0.15,59.85165405,2.135101318,14.49977003,1.911437988,199.7071739,1.779546738,250.8154297,113.4862671,3.7462423676497423,42.21,820.9813297746188,4,9.6,14.9,61.2,WE20
0.15,60.00842285,2.167982101,14.47281282,1.912445068,200.0174362,1.791557312,289.9438477,113.4818115,4.357166862551048,36.85775691451883,869.4184222683685,2,9.3,19.5,61.5,WE10
0.18,60.37443542,2.151535034,14.53000153,1.909423828,199.1558226,1.773332596,290.3979492,113.4890747,3.6362226104685966,39.35021932488856,840.4021473908679,4,10.2,12.0,61.0,WE20
0.15,60.37443542,2.151535034,14.53000153,1.909423828,199.1558226,1.773332596,290.3979492,113.4890747,3.766650441409644,38.57519462611093,898.4719176892442,2,10.0,14.7,61.5,WE10
0.18,60.37443542,2.151535034,14.53000153,1.909423828,199.1558226,1.773332596,290.3979492,113.4890747,3.9700089513924928,34.801207987289665,855.6232721392458,4,9.5,16.3,61.0,WE20
0.15,60.37443542,2.151535034,14.53000153,1.909423828,199.1558226,1.773332596,290.3979492,113.4890747,4.45,34.772033529417065,793.7459884128459,2,9.4,14.8,61.6,WE10
0.18,60.31929016,2.125083923,14.51000614,1.905395508,199.7661746,1.78348732,289.0356445,113.49646,3.4013791440322,37.69268754169001,699.4645084946601,2,9.8,19.6,61.7,WE10
0.18,60.38006592,2.149909973,14.57298048,1.911840796,199.9447026,1.765081406,329.9804688,113.5166626,3.969868828030376,34.74062749824712,710.0889480586914,2,9.7,17.3,61.7,WE10
0.15,60.38006592,2.149909973,14.57298048,1.911840796,199.9447026,1.765081406,329.9804688,113.5166626,3.597265835641174,42.21,869.1926085658245,2,10.0,13.1,61.6,WE10
0.15,60.38006592,2.149909973,14.57298048,1.911840796,199.9447026,1.765081406,329.9804688,113.5166626,3.4165281869247903,40.01052050988913,846.2410322508637,2,10.0,15.2,61.6,WE10
0.18,60.40689087,2.188089371,14.5729169,1.912847877,200.4065356,1.753393173,260.5786133,113.5264893,4.245693644053297,33.03873732242407,832.7409642925257,2,9.8,18.0,61.5,WE10
0.15,60.43395996,2.163158417,14.61653164,1.915869117,200.6028655,1.764846802,302.6586914,113.5593872,3.7436492375230497,35.66546628345631,746.7108673516343,2,9.3,16.9,61.6,WE10
0.18,60.43395996,2.163158417,14.61653164,1.915869117,200.6028655,1.764846802,302.6586914,113.5593872,3.996378535485633,36.30347213307099,732.6844769443815,2,10.0,17.0,61.5,WE10
0.15,60.43395996,2.163158417,14.61653164,1.915869117,200.6028655,1.764846802,302.6586914,113.5593872,3.782716931300977,39.049390802298966,791.5485923924181,2,10.2,13.5,61.7,WE10
0.15,60.30990601,2.151990891,14.49452482,1.912445068,199.7361656,1.73679924,259.0649414,113.2763672,4.236239818701792,39.09956332125961,766.4948463920042,2,9.9,17.2,61.7,WE10
0.18,60.26815796,2.150222778,14.55616401,1.913452148,199.9309696,1.766214371,284.7216797,113.427063,3.9800837885659512,36.87330210670691,775.4180993681683,2,10.0,16.5,61.7,WE10
0.15,60.26815796,2.150222778,14.55616401,1.913452148,199.9309696,1.766214371,284.7216797,113.427063,4.45,35.87995630576455,933.87,2,9.9,14.5,61.6,WE10
0.18,60.26815796,2.150222778,14.55616401,1.913452148,199.9309696,1.766214371,284.7216797,113.427063,4.211920158727431,39.24669137461821,765.0175596562681,2,9.7,19.8,61.7,WE10
0.15,60.24285889,2.128585815,14.55800778,1.912646532,200.3383796,1.780277252,239.3115234,113.368042,4.020064304567719,36.316476843042935,753.0985670142171,2,9.2,18.9,61.6,WE10
0.15,60.24285889,2.128585815,14.55800778,1.912646532,200.3383796,1.780277252,239.3115234,113.368042,4.067331121092011,38.26619075946176,794.8496560982454,2,9.1,19.5,61.5,WE10
0.18,60.24285889,2.128585815,14.55800778,1.912646532,200.3383796,1.780277252,239.3115234,113.368042,4.176497506156308,38.470497721876285,809.544692190652,2,9.9,18.1,61.6,WE10
0.18,60.217453,2.162572861,14.54389339,1.912646532,199.7086998,1.749137878,274.9584961,113.3792725,3.624978386444542,39.63320305531428,802.1575093098286,2,9.8,16.6,61.6,WE10
0.15,60.10946655,2.156785965,14.54554643,1.912243605,200.4446826,1.763526917,280.2563477,113.3746948,3.68912457458392,39.121665326650906,836.094230072703,2,9.6,16.2,61.5,WE10
0.15,60.10946655,2.156785965,14.54554643,1.912243605,200.4446826,1.763526917,280.2563477,113.3746948,3.585442476845809,39.16718629421936,785.129867108946,2,9.7,18.6,61.6,WE10
0.18,60.10946655,2.156785965,14.54554643,1.912243605,200.4446826,1.763526917,280.2563477,113.3746948,3.542672643886462,36.605170070412186,849.1416553870002,2,9.8,13.5,61.5,WE10
0.18,60.02784729,2.150716782,14.54742199,1.915466309,199.6929324,1.763643265,302.5830078,113.4432373,3.49370720500234,37.19445726106248,903.2128038613424,2,9.8,16.2,61.5,WE10
0.18,60.00973511,2.195379257,14.53521495,1.912243605,199.6283368,1.738363266,293.8793945,113.4254761,4.45,37.89586771462061,785.9572635900151,2,10.2,16.9,61.6,WE10
0.15,59.91876221,2.148750305,14.57488783,1.911236525,200.1837571,1.759460449,342.8466797,113.3500977,4.024783404526476,34.97470407862112,894.0643178755029,2,9.3,20.5,61.6,WE10
0.15,59.91876221,2.148750305,14.57488783,1.911236525,200.1837571,1.759460449,342.8466797,113.3500977,4.45,37.82237312377252,816.4769959230453,2,9.5,18.6,62.0,WE10
0.15,60.2424469,2.109096527,14.63433357,1.933190942,200.3877164,1.767583847,332.0996094,113.6827393,4.346171212603157,42.21,823.5763490769052,2,9.5,15.9,62.0,WE10
0.15,60.2424469,2.109096527,14.63433357,1.933190942,200.3877164,1.767583847,332.0996094,113.6827393,4.45,37.83013733869236,852.6219718876926,2,9.2,12.9,62.0,WE10
0.18,60.33132935,2.137968063,14.59666341,1.92755127,200.1079717,1.778684616,336.5649414,113.6066284,4.216696709523571,39.44694295819056,853.5158496801466,2,10.0,16.8,61.6,WE10
0.18,60.33132935,2.137968063,14.59666341,1.92755127,200.1079717,1.778684616,336.5649414,113.6066284,4.0220228733916255,36.4702912977754,781.3672562824978,2,10.2,13.2,61.6,WE10
0.14,60.44212341,2.141529083,14.58874791,1.921911597,200.3088792,1.773172379,292.2143555,113.4418945,4.45,38.0029713576236,849.9453324337052,2,10.1,14.3,62.0,WE10
0.15,60.20405579,2.147151947,14.58833465,1.929766893,200.0632126,1.74647522,320.065918,113.4000854,3.581228043933524,37.37653562779293,835.2303491626899,2,9.5,15.6,62.0,WE10
0.15,60.20405579,2.147151947,14.58833465,1.929766893,200.0632126,1.74647522,320.065918,113.4000854,4.376296588973212,37.71966911744982,883.5384055541336,2,9.3,14.2,62.0,WE10
0.14,60.371521,2.173936844,14.60562796,1.927349806,200.2376715,1.766466141,286.2353516,113.4082642,3.5665029267562662,38.57052568273628,869.031862141096,2,10.1,17.4,62.0,WE10
0.15,60.25039673,2.145742416,14.58474247,1.926544189,199.3867391,1.766098022,276.7749023,113.3980103,3.615184958573665,39.94150241788039,831.9560785342845,2,9.4,17.5,62.0,WE10
0.15,60.25039673,2.145742416,14.58474247,1.926544189,199.3867391,1.766098022,276.7749023,113.3980103,3.599904694183995,37.58454273031167,884.2762583192566,2,9.1,16.0,62.0,WE10
0.14,60.3452301,2.146902084,14.54624579,1.903179884,198.8063961,1.75356102,310.6054688,113.333313,3.5999280565063465,35.950992357368875,851.4664658838465,2,9.7,16.7,62.0,WE10
0.14,60.3452301,2.146902084,14.54624579,1.903179884,198.8063961,1.75356102,310.6054688,113.333313,4.093498578228145,39.333821024314446,737.7550712248253,2,9.4,20.5,62.0,WE10
0.15,59.52586365,2.173666,14.31653727,1.904186964,195.6768162,1.703811646,306.6699219,111.5379639,4.1871310840228695,40.41064851485818,858.31367894276,2,9.3,20.9,62.0,WE10
0.15,59.59613037,2.177509308,14.28805418,1.908215284,196.0643897,1.700540543,262.1679688,111.5501709,3.7415054701024015,36.84116848742667,727.4298220966174,2,9.9,15.1,61.9,WE10
0.14,60.31382751,2.173278809,14.27177813,1.905194044,196.4011006,1.698112488,323.7744141,111.3622437,4.238816015392249,39.0067587471661,920.2758482654284,2,10.1,16.3,62.0,WE10
0.14,60.31382751,2.173278809,14.27177813,1.905194044,196.4011006,1.698112488,323.7744141,111.3622437,3.539876651076132,38.84368483924678,799.0417936148543,2,9.8,15.1,62.0,WE10
0.15,59.85606384,2.177749634,14.24161021,1.906201124,195.6264622,1.681983948,347.4633789,111.3031006,3.569741953339121,40.57206152142668,789.7772367463093,2,9.7,13.9,61.9,WE10
0.15,59.85606384,2.177749634,14.24161021,1.906201124,195.6264622,1.681983948,347.4633789,111.3031006,4.45,34.64277052073937,855.8516823760825,2,9.6,16.4,62.0,WE10
0.15,59.77354431,2.218004227,14.23878097,1.906604052,195.7459894,1.706233978,346.9335938,111.2865601,3.553474956873923,38.86827466781806,792.0170079702942,2,9.8,18.5,62.0,WE10
0.15,59.77354431,2.218004227,14.23878097,1.906604052,195.7459894,1.706233978,346.9335938,111.2865601,4.114811562935593,34.45701363608704,787.3382108365124,2,9.6,19.1,62.0,WE10
0.14,59.75157166,2.195363998,14.26297253,1.905194044,195.3034842,1.709215164,333.3105469,111.5701904,3.9730464992378782,38.55820388119322,771.1961896442616,2,10.9,12.6,62.0,WE10
0.14,59.75157166,2.195363998,14.26297253,1.905194044,195.3034842,1.709215164,333.3105469,111.5701904,4.351048104262467,34.82981459601467,918.6898444963408,2,10.2,13.7,62.0,WE10
0.15,59.73748779,2.178735733,14.22364933,1.903784156,196.4601013,1.703294754,304.3237305,111.4685059,3.804030074920885,39.76010878867743,810.3252238484821,2,9.8,16.8,62.0,WE10
0.14,59.73748779,2.178735733,14.22364933,1.903784156,196.4601013,1.703294754,304.3237305,111.4685059,4.45,34.68661215820855,681.4389788617964,4,9.4,18.1,61.0,WE20
0.14,59.79353333,2.164180756,14.20654676,1.906604052,195.8461889,1.719055176,308.0322266,111.5447388,3.4318152286816184,37.39544587543833,752.5399241832664,2,9.8,15.8,62.0,WE10
